user_id,variant,sessions_14d,retained_30d,revenue_30d,platform
u007398,treatment,6,1,41.44,ios
u007399,treatment,9,1,114.91,android
u007400,treatment,5,0,46.89,android
u007401,treatment,13,0,41.75,android
u007402,treatment,5,0,57.64,ios
u007403,treatment,12,0,82.96,web
u007404,treatment,16,1,35.99,ios
u007405,treatment,7,1,16.4,android
u007406,treatment,4,1,38.32,android
u007407,treatment,12,0,60.84,web
u007408,treatment,8,1,15.13,ios
u007409,treatment,7,1,21.76,ios
u007410,treatment,7,1,18.36,ios
u007411,treatment,4,0,36.52,android
u007412,treatment,9,1,65.52,ios
u007413,treatment,7,1,15.13,web
u007414,treatment,10,0,50.18,web
u007415,treatment,10,0,51.54,ios
u007416,treatment,10,1,17.43,ios
u007417,treatment,2,0,8.46,web
u007418,treatment,7,1,17.29,android
u007419,treatment,7,1,58.14,android
u007420,treatment,6,0,15.45,web
u007421,treatment,7,1,22.61,web
u007422,treatment,10,1,107.99,web
u007423,treatment,9,1,49.96,web
u007424,treatment,12,0,103.93,ios
u007425,treatment,13,1,49.31,web
u007426,treatment,8,1,49.19,web
u007427,treatment,7,1,63.49,android
u007428,treatment,3,1,10.62,ios
u007429,treatment,8,1,55.17,android
u007430,treatment,5,0,31.66,ios
u007431,treatment,6,0,40.32,ios
u007432,treatment,10,0,33.85,android
u007433,treatment,6,0,14.2,web
u007434,treatment,6,1,35.22,android
u007435,treatment,5,1,12.04,web
u007436,treatment,5,1,28.01,android
u007437,treatment,11,1,35.79,android
u007438,treatment,5,0,13.97,android
u007439,treatment,14,1,30.94,web
u007440,treatment,7,0,23.97,ios
u007441,treatment,9,0,32.66,ios
u007442,treatment,4,1,19.51,web
u007443,treatment,6,1,14.55,web
u007444,treatment,6,1,16.99,ios
u007445,treatment,7,1,44.95,android
u007446,treatment,9,1,94.09,android
u007447,treatment,14,0,65.97,android
u007448,treatment,10,1,47.54,web
u007449,treatment,12,1,48.18,web
u007450,treatment,12,0,70.03,android
u007451,treatment,7,1,29.0,android
u007452,treatment,10,0,84.83,ios
u007453,treatment,6,1,13.81,ios
u007454,treatment,9,1,74.95,android
u007455,treatment,9,0,28.9,web
u007456,treatment,11,0,35.47,ios
u007457,treatment,14,1,40.36,ios
u007458,treatment,9,1,44.54,web
u007459,treatment,10,0,57.59,ios
u007460,treatment,9,1,39.83,ios
u007461,treatment,7,0,30.6,android
u007462,treatment,4,1,24.52,ios
u007463,treatment,12,1,96.01,web
u007464,treatment,8,1,43.46,web
u007465,treatment,5,0,12.86,android
u007466,treatment,7,1,23.31,ios
u007467,treatment,8,1,24.6,ios
u007468,treatment,10,0,46.16,ios
u007469,treatment,6,1,36.83,ios
u007470,treatment,10,1,32.78,ios
u007471,treatment,9,0,26.35,ios
u007472,treatment,9,0,45.76,ios
u007473,treatment,10,0,29.47,ios
u007474,treatment,9,0,51.11,ios
u007475,treatment,14,1,51.12,android
u007476,treatment,9,0,127.02,ios
u007477,treatment,12,1,66.45,android
u007478,treatment,7,1,46.64,web
u007479,treatment,6,1,22.04,ios
u007480,treatment,12,0,97.93,web
u007481,treatment,7,1,63.75,web
u007482,treatment,12,1,16.31,web
u007483,treatment,11,1,44.96,ios
u007484,treatment,7,1,53.44,web
u007485,treatment,5,1,26.6,web
u007486,treatment,9,1,27.05,ios
u007487,treatment,3,0,6.49,web
u007488,treatment,11,0,47.91,android
u007489,treatment,10,1,81.02,web
u007490,treatment,9,1,61.41,android
u007491,treatment,11,0,46.64,ios
u007492,treatment,4,1,22.67,ios
u007493,treatment,9,1,69.76,ios
u007494,treatment,6,1,33.81,ios
u007495,treatment,11,1,74.63,android
u007496,treatment,9,1,58.25,android
u007497,treatment,11,0,70.18,web
u007498,treatment,5,1,28.5,web
u007499,treatment,9,1,95.15,android
u007500,treatment,8,1,40.9,android
u007501,treatment,9,1,74.32,web
u007502,treatment,8,0,31.71,ios
u007503,treatment,8,0,36.24,ios
u007504,treatment,7,1,28.76,android
u007505,treatment,15,0,88.11,web
u007506,treatment,15,0,101.37,android
u007507,treatment,8,1,61.74,web
u007508,treatment,11,1,67.71,web
u007509,treatment,11,0,17.55,ios
u007510,treatment,10,0,39.04,android
u007511,treatment,14,0,93.21,android
u007512,treatment,5,1,18.55,ios
u007513,treatment,8,0,57.42,ios
u007514,treatment,10,0,86.61,android
u007515,treatment,14,1,68.9,android
u007516,treatment,8,0,34.89,web
u007517,treatment,6,0,42.77,web
u007518,treatment,17,0,60.72,android
u007519,treatment,9,1,58.11,ios
u007520,treatment,4,1,9.41,ios
u007521,treatment,4,0,30.86,android
u007522,treatment,7,1,22.5,android
u007523,treatment,11,1,104.67,android
u007524,treatment,12,1,74.56,android
u007525,treatment,4,0,12.28,web
u007526,treatment,12,1,31.92,web
u007527,treatment,7,1,35.85,web
u007528,treatment,13,1,121.53,android
u007529,treatment,14,1,52.12,ios
u007530,treatment,7,1,42.51,ios
u007531,treatment,9,1,50.56,android
u007532,treatment,13,1,42.05,ios
u007533,treatment,13,1,50.06,ios
u007534,treatment,3,1,15.18,ios
u007535,treatment,13,0,40.29,web
u007536,treatment,10,0,56.11,ios
u007537,treatment,6,0,20.23,android
u007538,treatment,5,1,29.98,android
u007539,treatment,10,1,59.91,web
u007540,treatment,5,0,11.28,ios
u007541,treatment,6,1,35.84,ios
u007542,treatment,9,0,48.45,android
u007543,treatment,13,0,77.01,android
u007544,treatment,8,0,25.2,ios
u007545,treatment,11,1,26.56,android
u007546,treatment,8,1,27.44,android
u007547,treatment,7,0,42.27,android
u007548,treatment,10,1,32.29,android
u007549,treatment,6,0,42.16,android
u007550,treatment,12,1,45.08,web
u007551,treatment,7,1,34.28,ios
u007552,treatment,9,1,37.46,android
u007553,treatment,7,1,45.17,web
u007554,treatment,14,1,121.43,ios
u007555,treatment,6,0,27.35,ios
u007556,treatment,9,0,95.21,android
u007557,treatment,6,0,16.67,ios
u007558,treatment,11,1,56.11,ios
u007559,treatment,9,0,67.48,web
u007560,treatment,4,0,35.33,ios
u007561,treatment,4,0,9.12,web
u007562,treatment,14,0,56.33,ios
u007563,treatment,7,0,59.88,ios
u007564,treatment,14,0,189.83,ios
u007565,treatment,10,1,70.02,android
u007566,treatment,17,1,30.09,android
u007567,treatment,14,1,96.41,ios
u007568,treatment,9,1,14.12,web
u007569,treatment,9,0,49.39,web
u007570,treatment,8,1,21.28,web
u007571,treatment,7,1,59.91,ios
u007572,treatment,5,1,32.97,web
u007573,treatment,15,1,40.35,android
u007574,treatment,14,1,48.55,android
u007575,treatment,15,1,82.09,android
u007576,treatment,11,0,39.67,android
u007577,treatment,9,1,95.94,android
u007578,treatment,8,0,43.37,web
u007579,treatment,16,0,66.15,web
u007580,treatment,6,1,62.26,web
u007581,treatment,11,1,59.87,web
u007582,treatment,9,1,17.25,android
u007583,treatment,5,0,26.37,ios
u007584,treatment,9,0,23.69,android
u007585,treatment,10,0,50.52,android
u007586,treatment,15,1,85.97,android
u007587,treatment,7,1,21.13,android
u007588,treatment,9,0,45.82,ios
u007589,treatment,7,1,21.55,android
u007590,treatment,7,0,56.31,android
u007591,treatment,10,1,36.16,ios
u007592,treatment,8,1,16.85,android
u007593,treatment,5,0,26.6,ios
u007594,treatment,7,0,11.95,web
u007595,treatment,12,1,40.1,web
u007596,treatment,11,1,30.46,android
u007597,treatment,6,1,32.56,android
u007598,treatment,9,1,51.95,web
u007599,treatment,14,0,84.48,android
u007600,treatment,6,0,36.28,web
u007601,treatment,8,0,69.62,ios
u007602,treatment,7,1,30.29,android
u007603,treatment,14,0,58.56,ios
u007604,treatment,6,0,47.89,web
u007605,treatment,11,0,44.89,android
u007606,treatment,9,1,59.3,web
u007607,treatment,9,1,23.59,ios
u007608,treatment,10,0,58.37,android
u007609,treatment,13,0,32.25,web
u007610,treatment,19,1,74.76,ios
u007611,treatment,11,0,97.41,android
u007612,treatment,8,0,70.96,ios
u007613,treatment,13,1,68.45,web
u007614,treatment,3,0,34.04,ios
u007615,treatment,10,0,69.77,web
u007616,treatment,10,1,61.65,android
u007617,treatment,10,0,108.48,android
u007618,treatment,12,1,33.16,android
u007619,treatment,11,0,43.32,android
u007620,treatment,11,1,35.31,web
u007621,treatment,13,1,39.15,ios
u007622,treatment,17,0,36.47,android
u007623,treatment,8,1,54.92,ios
u007624,treatment,6,0,24.36,web
u007625,treatment,12,0,48.93,ios
u007626,treatment,5,1,32.75,android
u007627,treatment,7,1,16.56,android
u007628,treatment,5,0,45.93,android
u007629,treatment,5,0,27.63,web
u007630,treatment,13,0,113.76,android
u007631,treatment,8,0,16.68,ios
u007632,treatment,7,1,25.75,android
u007633,treatment,3,1,24.98,web
u007634,treatment,9,0,48.1,ios
u007635,treatment,9,1,41.71,ios
u007636,treatment,10,1,131.85,web
u007637,treatment,9,0,67.79,ios
u007638,treatment,8,0,17.03,ios
u007639,treatment,8,0,63.11,web
u007640,treatment,9,0,32.6,web
u007641,treatment,12,0,64.02,android
u007642,treatment,11,0,53.96,android
u007643,treatment,10,1,34.03,android
u007644,treatment,18,0,147.23,ios
u007645,treatment,8,1,29.79,android
u007646,treatment,10,1,29.86,ios
u007647,treatment,6,1,41.47,android
u007648,treatment,9,1,15.95,web
u007649,treatment,10,1,24.38,android
u007650,treatment,6,1,16.14,web
u007651,treatment,4,0,22.6,ios
u007652,treatment,10,0,65.3,android
u007653,treatment,7,0,14.69,android
u007654,treatment,11,1,54.22,web
u007655,treatment,10,0,39.67,web
u007656,treatment,9,1,15.18,android
u007657,treatment,12,1,60.96,web
u007658,treatment,12,1,27.79,ios
u007659,treatment,10,0,30.36,ios
u007660,treatment,10,1,48.22,web
u007661,treatment,8,0,18.61,ios
u007662,treatment,12,1,164.2,android
u007663,treatment,9,1,39.82,ios
u007664,treatment,12,1,39.82,web
u007665,treatment,12,0,98.88,web
u007666,treatment,5,0,17.24,android
u007667,treatment,9,0,37.49,web
u007668,treatment,9,0,93.23,android
u007669,treatment,8,0,129.57,android
u007670,treatment,10,0,44.8,ios
u007671,treatment,10,0,26.71,android
u007672,treatment,11,0,56.0,android
u007673,treatment,7,1,33.84,web
u007674,treatment,8,1,39.28,android
u007675,treatment,8,1,40.73,ios
u007676,treatment,4,1,21.66,web
u007677,treatment,12,0,52.55,ios
u007678,treatment,7,1,41.05,ios
u007679,treatment,7,0,15.17,android
u007680,treatment,8,0,26.81,web
u007681,treatment,12,1,29.45,ios
u007682,treatment,10,1,23.93,ios
u007683,treatment,6,0,52.96,ios
u007684,treatment,10,0,39.17,web
u007685,treatment,10,0,15.25,ios
u007686,treatment,8,0,26.3,ios
u007687,treatment,6,1,43.87,web
u007688,treatment,7,1,37.91,android
u007689,treatment,10,0,36.5,ios
u007690,treatment,8,0,35.07,android
u007691,treatment,9,1,55.33,web
u007692,treatment,8,0,25.18,android
u007693,treatment,12,1,100.19,web
u007694,treatment,15,1,131.42,ios
u007695,treatment,13,0,118.28,ios
u007696,treatment,9,1,18.69,web
u007697,treatment,13,1,122.59,ios
u007698,treatment,9,1,67.19,android
u007699,treatment,11,0,74.06,web
u007700,treatment,10,0,28.78,android
u007701,treatment,3,1,11.95,web
u007702,treatment,11,0,62.09,android
u007703,treatment,7,1,51.77,web
u007704,treatment,11,1,22.38,ios
u007705,treatment,8,1,42.26,android
u007706,treatment,11,0,41.44,android
u007707,treatment,14,1,18.61,android
u007708,treatment,15,0,21.47,web
u007709,treatment,9,1,54.93,web
u007710,treatment,10,1,13.45,web
u007711,treatment,8,0,51.16,ios
u007712,treatment,8,1,88.91,web
u007713,treatment,11,1,51.87,android
u007714,treatment,7,1,20.22,web
u007715,treatment,8,1,38.79,android
u007716,treatment,7,1,36.78,android
u007717,treatment,12,1,20.98,ios
u007718,treatment,11,0,44.23,android
u007719,treatment,14,0,33.91,android
u007720,treatment,5,1,20.83,ios
u007721,treatment,13,1,32.11,ios
u007722,treatment,5,0,8.35,web
u007723,treatment,6,1,28.72,ios
u007724,treatment,8,1,27.1,web
u007725,treatment,7,1,18.47,android
u007726,treatment,7,1,14.91,web
u007727,treatment,12,1,60.36,web
u007728,treatment,8,0,30.27,web
u007729,treatment,13,1,97.5,ios
u007730,treatment,9,1,64.65,web
u007731,treatment,9,0,136.18,android
u007732,treatment,5,1,19.98,android
u007733,treatment,11,0,41.94,ios
u007734,treatment,12,1,51.49,android
u007735,treatment,2,1,9.73,web
u007736,treatment,9,1,26.15,web
u007737,treatment,7,1,21.71,android
u007738,treatment,8,0,46.16,ios
u007739,treatment,7,1,39.08,android
u007740,treatment,7,0,29.01,web
u007741,treatment,7,1,19.79,web
u007742,treatment,7,0,19.97,ios
u007743,treatment,12,1,44.91,web
u007744,treatment,7,1,25.29,web
u007745,treatment,4,1,9.3,web
u007746,treatment,5,1,48.55,ios
u007747,treatment,9,0,27.01,ios
u007748,treatment,10,0,37.7,android
u007749,treatment,7,1,11.7,ios
u007750,treatment,8,0,64.52,ios
u007751,treatment,7,0,53.95,ios
u007752,treatment,9,1,43.22,ios
u007753,treatment,6,1,46.68,web
u007754,treatment,6,1,105.14,android
u007755,treatment,11,1,110.99,android
u007756,treatment,12,1,24.63,web
u007757,treatment,12,0,36.78,android
u007758,treatment,8,0,42.34,web
u007759,treatment,14,1,127.4,android
u007760,treatment,6,1,49.06,ios
u007761,treatment,8,0,66.68,android
u007762,treatment,5,1,8.02,android
u007763,treatment,8,0,54.48,android
u007764,treatment,12,1,33.09,android
u007765,treatment,9,0,54.82,web
u007766,treatment,15,1,119.18,ios
u007767,treatment,9,1,47.15,android
u007768,treatment,8,1,34.13,android
u007769,treatment,10,0,49.51,web
u007770,treatment,11,0,61.09,web
u007771,treatment,14,1,36.72,android
u007772,treatment,13,1,61.64,android
u007773,treatment,11,1,23.72,android
u007774,treatment,4,0,25.11,android
u007775,treatment,14,1,103.56,web
u007776,treatment,10,1,56.57,android
u007777,treatment,9,1,45.35,ios
u007778,treatment,9,1,30.42,ios
u007779,treatment,9,1,61.32,ios
u007780,treatment,12,1,22.21,web
u007781,treatment,9,0,60.27,web
u007782,treatment,12,0,60.11,web
u007783,treatment,14,1,127.02,ios
u007784,treatment,9,0,58.97,ios
u007785,treatment,4,1,14.24,ios
u007786,treatment,5,1,29.72,android
u007787,treatment,6,1,34.76,ios
u007788,treatment,14,1,73.39,web
u007789,treatment,8,1,24.69,web
u007790,treatment,8,0,13.61,web
u007791,treatment,7,0,11.5,web
u007792,treatment,7,0,20.34,web
u007793,treatment,9,0,44.16,ios
u007794,treatment,5,1,11.9,web
u007795,treatment,9,1,52.16,ios
u007796,treatment,10,1,34.98,ios
u007797,treatment,8,0,24.41,ios
u007798,treatment,6,0,59.96,android
u007799,treatment,12,0,72.34,android
u007800,treatment,9,1,24.08,ios
u007801,treatment,14,1,92.69,ios
u007802,treatment,8,1,51.76,ios
u007803,treatment,2,1,5.11,android
u007804,treatment,10,0,28.56,android
u007805,treatment,6,0,25.31,ios
u007806,treatment,9,0,23.88,web
u007807,treatment,7,0,84.41,android
u007808,treatment,15,1,31.87,android
u007809,treatment,3,0,23.43,web
u007810,treatment,13,0,31.24,web
u007811,treatment,16,1,32.88,web
u007812,treatment,10,0,24.48,ios
u007813,treatment,5,0,22.98,web
u007814,treatment,4,1,15.44,android
u007815,treatment,10,1,13.53,android
u007816,treatment,8,1,65.69,web
u007817,treatment,10,1,34.73,ios
u007818,treatment,6,1,13.65,android
u007819,treatment,8,0,21.24,web
u007820,treatment,9,0,44.8,android
u007821,treatment,6,0,37.94,web
u007822,treatment,13,1,143.01,ios
u007823,treatment,9,1,20.38,web
u007824,treatment,13,0,51.25,web
u007825,treatment,5,0,62.68,android
u007826,treatment,8,1,29.84,ios
u007827,treatment,13,1,59.09,android
u007828,treatment,12,0,46.7,ios
u007829,treatment,10,1,58.28,web
u007830,treatment,9,0,22.41,android
u007831,treatment,6,1,9.18,web
u007832,treatment,5,1,19.15,web
u007833,treatment,11,0,31.44,android
u007834,treatment,7,0,18.74,ios
u007835,treatment,14,0,84.71,web
u007836,treatment,4,1,5.64,web
u007837,treatment,8,0,25.13,android
u007838,treatment,6,0,34.54,ios
u007839,treatment,11,0,49.83,ios
u007840,treatment,8,0,16.7,ios
u007841,treatment,10,0,58.13,web
u007842,treatment,15,0,66.77,web
u007843,treatment,14,1,67.46,android
u007844,treatment,12,0,73.99,web
u007845,treatment,6,1,24.02,android
u007846,treatment,10,1,44.17,android
u007847,treatment,11,1,58.59,web
u007848,treatment,9,1,75.25,ios
u007849,treatment,6,0,35.63,ios
u007850,treatment,14,0,79.51,ios
u007851,treatment,12,0,132.98,android
u007852,treatment,8,0,34.1,ios
u007853,treatment,9,1,50.56,android
u007854,treatment,5,1,18.87,web
u007855,treatment,6,1,11.14,ios
u007856,treatment,3,1,6.45,ios
u007857,treatment,9,0,51.35,web
u007858,treatment,11,0,75.15,web
u007859,treatment,8,0,49.18,web
u007860,treatment,12,0,32.89,android
u007861,treatment,6,1,19.03,web
u007862,treatment,12,1,63.5,web
u007863,treatment,10,0,49.07,android
u007864,treatment,8,0,18.19,android
u007865,treatment,15,1,55.75,android
u007866,treatment,12,1,30.71,web
u007867,treatment,11,1,29.51,android
u007868,treatment,4,0,25.04,android
u007869,treatment,10,1,30.41,ios
u007870,treatment,9,1,53.14,web
u007871,treatment,6,0,32.06,web
u007872,treatment,8,0,89.46,web
u007873,treatment,11,0,35.42,android
u007874,treatment,4,1,17.72,android
u007875,treatment,8,1,23.73,web
u007876,treatment,3,1,17.35,web
u007877,treatment,6,0,85.36,android
u007878,treatment,13,0,41.73,web
u007879,treatment,5,1,18.33,web
u007880,treatment,14,0,93.26,web
u007881,treatment,5,1,21.09,web
u007882,treatment,11,0,21.84,android
u007883,treatment,8,1,38.94,web
u007884,treatment,9,1,28.18,android
u007885,treatment,7,1,10.25,ios
u007886,treatment,11,0,166.0,ios
u007887,treatment,7,0,34.86,ios
u007888,treatment,11,1,59.15,ios
u007889,treatment,5,1,12.72,ios
u007890,treatment,15,0,97.09,web
u007891,treatment,11,1,32.49,web
u007892,treatment,8,0,67.35,web
u007893,treatment,14,0,51.9,ios
u007894,treatment,18,1,109.33,ios
u007895,treatment,8,1,33.05,ios
u007896,treatment,11,1,74.77,android
u007897,treatment,11,1,65.97,web
u007898,treatment,6,0,16.58,android
u007899,treatment,4,0,34.81,android
u007900,treatment,12,1,74.12,web
u007901,treatment,9,1,61.79,android
u007902,treatment,7,1,56.12,web
u007903,treatment,10,1,122.13,android
u007904,treatment,11,0,56.34,ios
u007905,treatment,7,0,105.67,web
u007906,treatment,6,0,48.0,ios
u007907,treatment,6,1,38.89,android
u007908,treatment,9,0,28.02,ios
u007909,treatment,11,0,41.8,web
u007910,treatment,10,0,51.92,ios
u007911,treatment,12,0,89.11,web
u007912,treatment,10,1,55.32,android
u007913,treatment,8,0,20.26,ios
u007914,treatment,9,0,81.11,web
u007915,treatment,9,0,39.34,web
u007916,treatment,10,1,72.86,web
u007917,treatment,8,0,41.67,android
u007918,treatment,4,1,46.31,ios
u007919,treatment,13,1,37.36,ios
u007920,treatment,10,1,26.62,android
u007921,treatment,9,1,63.15,web
u007922,treatment,8,1,63.48,ios
u007923,treatment,3,0,30.96,web
u007924,treatment,7,1,29.13,ios
u007925,treatment,8,1,22.1,web
u007926,treatment,9,1,27.58,ios
u007927,treatment,8,0,13.76,android
u007928,treatment,10,0,17.86,web
u007929,treatment,11,0,34.37,web
u007930,treatment,9,1,41.17,ios
u007931,treatment,5,0,20.8,web
u007932,treatment,8,0,18.63,web
u007933,treatment,8,1,16.98,web
u007934,treatment,13,1,78.36,android
u007935,treatment,7,0,29.24,web
u007936,treatment,5,0,72.72,android
u007937,treatment,3,0,7.05,ios
u007938,treatment,5,1,56.93,android
u007939,treatment,12,0,24.95,web
u007940,treatment,15,1,23.24,ios
u007941,treatment,11,1,72.5,android
u007942,treatment,14,1,132.6,web
u007943,treatment,7,0,50.79,android
u007944,treatment,4,0,17.55,android
u007945,treatment,8,0,19.06,ios
u007946,treatment,12,0,67.25,web
u007947,treatment,9,1,50.5,android
u007948,treatment,10,1,44.28,ios
u007949,treatment,8,0,51.48,android
u007950,treatment,6,1,11.23,android
u007951,treatment,8,1,37.87,ios
u007952,treatment,5,1,17.73,android
u007953,treatment,11,1,76.83,android
u007954,treatment,9,0,35.16,web
u007955,treatment,15,0,45.98,web
u007956,treatment,12,1,84.98,android
u007957,treatment,7,0,25.18,ios
u007958,treatment,7,1,11.88,web
u007959,treatment,7,0,35.6,android
u007960,treatment,10,0,29.18,ios
u007961,treatment,9,1,28.59,web
u007962,treatment,15,1,83.0,web
u007963,treatment,6,1,24.73,web
u007964,treatment,10,0,50.2,web
u007965,treatment,15,1,116.52,android
u007966,treatment,4,0,30.51,android
u007967,treatment,11,0,19.15,android
u007968,treatment,7,1,10.31,web
u007969,treatment,11,1,60.46,android
u007970,treatment,7,1,19.67,android
u007971,treatment,10,1,56.39,web
u007972,treatment,8,1,66.51,ios
u007973,treatment,5,0,43.23,ios
u007974,treatment,12,0,49.26,android
u007975,treatment,10,0,39.15,android
u007976,treatment,11,1,17.53,android
u007977,treatment,14,0,33.6,android
u007978,treatment,11,0,121.85,web
u007979,treatment,12,0,71.2,ios
u007980,treatment,9,0,69.46,android
u007981,treatment,10,0,27.42,ios
u007982,treatment,11,0,56.96,web
u007983,treatment,12,1,81.39,android
u007984,treatment,15,0,81.4,ios
u007985,treatment,6,1,23.49,web
u007986,treatment,7,1,27.6,android
u007987,treatment,16,1,49.16,android
u007988,treatment,8,0,29.6,ios
u007989,treatment,5,1,9.93,android
u007990,treatment,5,0,32.37,ios
u007991,treatment,7,0,24.53,ios
u007992,treatment,5,0,39.68,android
u007993,treatment,9,1,33.79,web
u007994,treatment,6,1,62.97,web
u007995,treatment,14,0,68.0,web
u007996,treatment,7,1,29.57,web
u007997,treatment,6,0,22.57,ios
u007998,treatment,7,1,49.86,web
u007999,treatment,8,1,48.98,ios
u008000,treatment,14,1,52.2,ios
u008001,treatment,8,0,50.27,web
u008002,treatment,5,0,38.22,web
u008003,treatment,7,1,24.43,ios
u008004,treatment,6,1,25.24,web
u008005,treatment,5,1,18.08,android
u008006,treatment,5,0,17.67,android
u008007,treatment,12,1,49.96,ios
u008008,treatment,11,1,23.68,web
u008009,treatment,10,0,47.36,android
u008010,treatment,9,1,25.55,android
u008011,treatment,8,0,54.43,web
u008012,treatment,9,1,29.56,web
u008013,treatment,11,1,40.33,android
u008014,treatment,12,1,33.64,ios
u008015,treatment,7,0,26.12,android
u008016,treatment,9,1,35.13,ios
u008017,treatment,8,0,43.79,ios
u008018,treatment,8,0,33.5,android
u008019,treatment,10,1,14.43,ios
u008020,treatment,6,0,14.12,ios
u008021,treatment,12,0,69.23,ios
u008022,treatment,12,1,52.91,ios
u008023,treatment,7,1,23.41,ios
u008024,treatment,8,1,20.28,web
u008025,treatment,10,1,50.65,web
u008026,treatment,9,1,49.78,ios
u008027,treatment,15,0,58.13,ios
u008028,treatment,6,0,12.0,ios
u008029,treatment,11,0,43.91,web
u008030,treatment,13,1,95.06,ios
u008031,treatment,10,0,30.49,web
u008032,treatment,11,1,51.53,android
u008033,treatment,5,1,15.23,android
u008034,treatment,15,0,141.56,android
u008035,treatment,9,1,27.06,ios
u008036,treatment,11,1,85.13,android
u008037,treatment,6,1,14.62,android
u008038,treatment,6,1,17.58,ios
u008039,treatment,10,1,60.84,ios
u008040,treatment,4,1,6.9,android
u008041,treatment,7,1,29.24,android
u008042,treatment,12,1,30.87,web
u008043,treatment,11,1,72.27,web
u008044,treatment,10,1,64.33,web
u008045,treatment,13,0,94.39,ios
u008046,treatment,12,1,40.49,android
u008047,treatment,8,1,38.96,android
u008048,treatment,9,0,37.0,web
u008049,treatment,4,1,5.3,ios
u008050,treatment,10,1,35.07,android
u008051,treatment,10,1,27.59,android
u008052,treatment,15,1,35.02,web
u008053,treatment,4,0,35.93,android
u008054,treatment,8,1,43.05,ios
u008055,treatment,9,1,35.6,ios
u008056,treatment,6,1,45.9,web
u008057,treatment,6,0,30.39,android
u008058,treatment,6,0,26.04,android
u008059,treatment,5,1,20.69,android
u008060,treatment,9,0,26.59,android
u008061,treatment,10,0,66.08,web
u008062,treatment,7,1,47.01,ios
u008063,treatment,7,1,9.24,android
u008064,treatment,12,1,52.53,android
u008065,treatment,10,1,43.08,android
u008066,treatment,9,1,99.22,ios
u008067,treatment,6,1,22.22,ios
u008068,treatment,4,1,11.57,ios
u008069,treatment,9,1,15.48,ios
u008070,treatment,7,1,17.97,ios
u008071,treatment,8,0,41.4,ios
u008072,treatment,6,1,26.27,android
u008073,treatment,10,0,109.32,web
u008074,treatment,12,1,43.96,android
u008075,treatment,8,1,42.26,web
u008076,treatment,11,1,36.5,ios
u008077,treatment,11,1,62.79,android
u008078,treatment,5,0,40.87,web
u008079,treatment,12,0,28.82,android
u008080,treatment,10,0,62.68,web
u008081,treatment,6,0,30.75,android
u008082,treatment,7,1,28.61,android
u008083,treatment,11,1,62.64,web
u008084,treatment,8,1,75.91,web
u008085,treatment,9,0,71.62,ios
u008086,treatment,9,0,25.43,web
u008087,treatment,3,1,21.08,web
u008088,treatment,8,1,42.11,ios
u008089,treatment,9,1,28.36,web
u008090,treatment,4,0,26.51,android
u008091,treatment,16,1,81.01,ios
u008092,treatment,5,1,19.66,ios
u008093,treatment,9,1,34.09,web
u008094,treatment,8,0,49.5,web
u008095,treatment,8,1,56.21,ios
u008096,treatment,11,1,44.58,android
u008097,treatment,6,0,61.64,ios
u008098,treatment,4,1,13.52,web
u008099,treatment,7,0,27.14,ios
u008100,treatment,8,1,21.79,ios
u008101,treatment,7,1,148.07,android
u008102,treatment,10,1,34.06,web
u008103,treatment,9,1,23.4,android
u008104,treatment,9,0,31.05,web
u008105,treatment,5,1,37.08,web
u008106,treatment,9,1,42.29,web
u008107,treatment,9,1,18.54,android
u008108,treatment,9,1,36.57,android
u008109,treatment,7,1,25.58,web
u008110,treatment,8,0,22.51,ios
u008111,treatment,4,1,8.86,ios
u008112,treatment,7,0,34.6,ios
u008113,treatment,6,1,18.42,web
u008114,treatment,13,0,41.26,web
u008115,treatment,13,1,92.06,android
u008116,treatment,8,0,18.27,android
u008117,treatment,8,1,25.03,android
u008118,treatment,8,1,26.09,android
u008119,treatment,3,0,19.87,android
u008120,treatment,4,1,9.64,web
u008121,treatment,14,0,58.07,android
u008122,treatment,5,1,12.33,web
u008123,treatment,11,0,38.48,web
u008124,treatment,10,1,36.33,ios
u008125,treatment,13,0,127.17,ios
u008126,treatment,6,0,135.31,android
u008127,treatment,7,1,15.05,ios
u008128,treatment,5,1,12.37,web
u008129,treatment,10,0,50.76,ios
u008130,treatment,13,1,81.94,android
u008131,treatment,8,1,50.35,web
u008132,treatment,9,1,24.25,web
u008133,treatment,7,0,18.12,web
u008134,treatment,10,0,56.51,ios
u008135,treatment,9,0,30.3,android
u008136,treatment,9,1,9.11,ios
u008137,treatment,11,1,33.15,web
u008138,treatment,5,1,41.55,android
u008139,treatment,7,0,56.05,web
u008140,treatment,7,0,25.51,android
u008141,treatment,6,1,19.36,ios
u008142,treatment,7,1,28.04,ios
u008143,treatment,13,1,133.54,web
u008144,treatment,6,0,40.3,android
u008145,treatment,11,1,144.15,ios
u008146,treatment,4,0,32.89,web
u008147,treatment,7,1,21.65,web
u008148,treatment,8,0,13.65,web
u008149,treatment,8,1,22.29,android
u008150,treatment,8,1,23.65,ios
u008151,treatment,8,1,121.49,ios
u008152,treatment,13,0,91.02,android
u008153,treatment,13,1,110.28,ios
u008154,treatment,6,0,30.42,ios
u008155,treatment,8,1,65.27,web
u008156,treatment,8,1,37.43,web
u008157,treatment,4,1,5.41,android
u008158,treatment,9,1,60.18,android
u008159,treatment,13,0,139.81,ios
