user_id,variant,converted,revenue,platform,signup_days
u008164,treatment,0,0.0,web,367
u008165,treatment,1,57.96,web,155
u008166,treatment,0,0.0,android,109
u008167,treatment,1,23.73,web,228
u008168,treatment,0,0.0,ios,104
u008169,treatment,1,24.24,android,276
u008170,treatment,0,0.0,ios,131
u008171,treatment,0,0.0,android,26
u008172,treatment,0,0.0,android,29
u008173,treatment,0,0.0,android,53
u008174,treatment,1,43.72,ios,83
u008175,treatment,1,63.04,web,52
u008176,treatment,1,9.36,web,12
u008177,treatment,0,0.0,ios,594
u008178,treatment,0,0.0,web,215
u008179,treatment,0,0.0,web,124
u008180,treatment,1,46.59,web,19
u008181,treatment,0,0.0,ios,11
u008182,treatment,1,6.1,android,499
u008183,treatment,0,0.0,android,103
u008184,treatment,0,0.0,ios,3
u008185,treatment,1,44.04,ios,368
u008186,treatment,0,0.0,android,58
u008187,treatment,1,47.11,android,9
u008188,treatment,1,17.59,ios,254
u008189,treatment,0,0.0,ios,25
u008190,treatment,1,38.43,web,175
u008191,treatment,0,0.0,web,197
u008192,treatment,0,0.0,ios,287
u008193,treatment,1,103.7,ios,151
u008194,treatment,0,0.0,android,174
u008195,treatment,1,139.84,android,143
u008196,treatment,1,13.79,ios,95
u008197,treatment,0,0.0,android,98
u008198,treatment,0,0.0,android,21
u008199,treatment,0,0.0,android,244
u008200,treatment,0,0.0,android,592
u008201,treatment,0,0.0,ios,2
u008202,treatment,1,15.99,android,129
u008203,treatment,1,50.61,ios,129
u008204,treatment,0,0.0,android,325
u008205,treatment,1,42.68,android,96
u008206,treatment,1,34.1,ios,449
u008207,treatment,1,7.16,android,450
u008208,treatment,0,0.0,ios,302
u008209,treatment,1,57.96,android,297
u008210,treatment,0,0.0,ios,250
u008211,treatment,0,0.0,android,20
u008212,treatment,1,45.08,android,78
u008213,treatment,1,32.92,ios,202
u008214,treatment,1,18.29,web,508
u008215,treatment,1,54.18,web,152
u008216,treatment,0,0.0,ios,262
u008217,treatment,0,0.0,android,78
u008218,treatment,0,0.0,web,52
u008219,treatment,0,0.0,android,283
u008220,treatment,0,0.0,web,15
u008221,treatment,1,14.45,android,518
u008222,treatment,0,0.0,android,143
u008223,treatment,0,0.0,ios,89
u008224,treatment,1,25.14,web,63
u008225,treatment,0,0.0,android,220
u008226,treatment,0,0.0,android,287
u008227,treatment,1,14.42,android,81
u008228,treatment,1,41.02,android,333
u008229,treatment,0,0.0,web,192
u008230,treatment,0,0.0,web,193
u008231,treatment,0,0.0,ios,275
u008232,treatment,0,0.0,android,70
u008233,treatment,1,19.01,web,37
u008234,treatment,0,0.0,android,72
u008235,treatment,0,0.0,web,130
u008236,treatment,1,41.25,android,146
u008237,treatment,0,0.0,ios,91
u008238,treatment,0,0.0,web,816
u008239,treatment,0,0.0,web,65
u008240,treatment,0,0.0,ios,225
u008241,treatment,0,0.0,android,174
u008242,treatment,0,0.0,web,222
u008243,treatment,1,164.67,android,120
u008244,treatment,0,0.0,android,82
u008245,treatment,0,0.0,ios,130
u008246,treatment,0,0.0,web,74
u008247,treatment,1,39.62,android,42
u008248,treatment,0,0.0,ios,5
u008249,treatment,0,0.0,android,41
u008250,treatment,0,0.0,web,337
u008251,treatment,1,44.88,ios,71
u008252,treatment,0,0.0,android,221
u008253,treatment,0,0.0,web,114
u008254,treatment,0,0.0,android,150
u008255,treatment,1,127.69,web,77
u008256,treatment,0,0.0,ios,7
u008257,treatment,0,0.0,ios,144
u008258,treatment,1,14.04,ios,269
u008259,treatment,0,0.0,android,186
u008260,treatment,0,0.0,android,159
u008261,treatment,0,0.0,android,316
u008262,treatment,1,123.8,web,51
u008263,treatment,1,37.84,ios,33
u008264,treatment,1,92.2,ios,29
u008265,treatment,0,0.0,ios,192
u008266,treatment,1,97.04,android,11
u008267,treatment,0,0.0,web,66
u008268,treatment,0,0.0,ios,177
u008269,treatment,0,0.0,ios,696
u008270,treatment,0,0.0,ios,205
u008271,treatment,0,0.0,ios,49
u008272,treatment,0,0.0,ios,49
u008273,treatment,0,0.0,ios,32
u008274,treatment,1,52.66,android,90
u008275,treatment,0,0.0,android,307
u008276,treatment,0,0.0,ios,219
u008277,treatment,1,18.96,ios,34
u008278,treatment,0,0.0,web,30
u008279,treatment,0,0.0,web,214
u008280,treatment,0,0.0,ios,829
u008281,treatment,1,24.39,ios,172
u008282,treatment,0,0.0,ios,80
u008283,treatment,1,21.34,ios,61
u008284,treatment,0,0.0,web,516
u008285,treatment,1,41.13,android,323
u008286,treatment,0,0.0,ios,24
u008287,treatment,1,87.75,android,94
u008288,treatment,0,0.0,android,294
u008289,treatment,0,0.0,web,41
u008290,treatment,0,0.0,ios,416
u008291,treatment,0,0.0,ios,498
u008292,treatment,1,17.53,android,104
u008293,treatment,0,0.0,web,103
u008294,treatment,0,0.0,android,328
u008295,treatment,0,0.0,ios,487
u008296,treatment,0,0.0,ios,326
u008297,treatment,0,0.0,web,150
u008298,treatment,0,0.0,ios,1
u008299,treatment,0,0.0,ios,365
u008300,treatment,1,57.12,android,158
u008301,treatment,0,0.0,web,35
u008302,treatment,1,14.56,web,305
u008303,treatment,0,0.0,ios,202
u008304,treatment,0,0.0,ios,58
u008305,treatment,0,0.0,ios,98
u008306,treatment,1,12.1,web,59
u008307,treatment,0,0.0,web,1
u008308,treatment,0,0.0,ios,311
u008309,treatment,0,0.0,android,64
u008310,treatment,0,0.0,web,22
u008311,treatment,0,0.0,ios,5
u008312,treatment,1,27.57,android,90
u008313,treatment,1,14.47,android,476
u008314,treatment,1,39.55,ios,130
u008315,treatment,0,0.0,android,565
u008316,treatment,1,93.92,ios,153
u008317,treatment,0,0.0,android,0
u008318,treatment,1,29.28,android,26
u008319,treatment,1,36.68,ios,11
u008320,treatment,1,43.27,ios,22
u008321,treatment,0,0.0,ios,312
u008322,treatment,0,0.0,ios,19
u008323,treatment,0,0.0,android,251
u008324,treatment,1,15.18,ios,42
u008325,treatment,0,0.0,ios,80
u008326,treatment,1,9.82,ios,83
u008327,treatment,0,0.0,android,84
u008328,treatment,0,0.0,ios,406
u008329,treatment,0,0.0,android,267
u008330,treatment,1,21.38,web,130
u008331,treatment,0,0.0,android,336
u008332,treatment,0,0.0,ios,30
u008333,treatment,0,0.0,ios,467
u008334,treatment,1,208.73,android,128
u008335,treatment,1,18.77,web,776
u008336,treatment,1,23.74,web,201
u008337,treatment,0,0.0,web,31
u008338,treatment,1,14.39,android,95
u008339,treatment,1,141.47,android,112
u008340,treatment,1,57.88,android,472
u008341,treatment,0,0.0,web,274
u008342,treatment,0,0.0,ios,584
u008343,treatment,0,0.0,web,84
u008344,treatment,0,0.0,ios,279
u008345,treatment,1,54.61,ios,77
u008346,treatment,0,0.0,ios,182
u008347,treatment,1,41.82,web,67
u008348,treatment,0,0.0,android,106
u008349,treatment,0,0.0,android,10
u008350,treatment,1,6.13,android,68
u008351,treatment,0,0.0,ios,33
u008352,treatment,0,0.0,ios,11
u008353,treatment,0,0.0,ios,54
u008354,treatment,0,0.0,android,159
u008355,treatment,1,95.64,ios,322
u008356,treatment,0,0.0,web,25
u008357,treatment,0,0.0,web,187
u008358,treatment,1,221.13,web,68
u008359,treatment,0,0.0,ios,185
u008360,treatment,0,0.0,web,18
u008361,treatment,0,0.0,web,0
u008362,treatment,1,31.0,web,341
u008363,treatment,0,0.0,ios,17
u008364,treatment,0,0.0,android,25
u008365,treatment,1,187.55,android,271
u008366,treatment,1,103.28,ios,511
u008367,treatment,0,0.0,ios,122
u008368,treatment,1,36.33,ios,508
u008369,treatment,0,0.0,web,631
u008370,treatment,1,54.92,ios,696
u008371,treatment,1,31.54,android,343
u008372,treatment,0,0.0,web,330
u008373,treatment,0,0.0,web,219
u008374,treatment,1,20.27,web,53
u008375,treatment,1,56.39,web,104
u008376,treatment,0,0.0,ios,132
u008377,treatment,0,0.0,ios,105
u008378,treatment,0,0.0,ios,444
u008379,treatment,0,0.0,ios,149
u008380,treatment,0,0.0,web,143
u008381,treatment,0,0.0,ios,30
u008382,treatment,0,0.0,web,362
u008383,treatment,1,32.46,android,56
u008384,treatment,0,0.0,web,219
u008385,treatment,0,0.0,web,100
u008386,treatment,0,0.0,web,416
u008387,treatment,0,0.0,web,5
u008388,treatment,1,19.04,android,30
u008389,treatment,1,48.61,ios,160
u008390,treatment,1,49.33,ios,54
u008391,treatment,0,0.0,web,67
u008392,treatment,0,0.0,android,244
u008393,treatment,0,0.0,ios,3
u008394,treatment,0,0.0,ios,58
u008395,treatment,1,114.89,ios,89
u008396,treatment,0,0.0,android,503
u008397,treatment,0,0.0,web,5
u008398,treatment,1,41.53,ios,18
u008399,treatment,1,19.64,android,412
u008400,treatment,1,61.49,web,327
u008401,treatment,0,0.0,android,300
u008402,treatment,1,82.04,ios,16
u008403,treatment,0,0.0,android,94
u008404,treatment,0,0.0,ios,594
u008405,treatment,1,11.17,web,372
u008406,treatment,0,0.0,android,502
u008407,treatment,1,13.34,ios,3
u008408,treatment,0,0.0,ios,57
u008409,treatment,0,0.0,android,211
u008410,treatment,0,0.0,web,635
u008411,treatment,0,0.0,ios,219
u008412,treatment,1,56.14,android,166
u008413,treatment,0,0.0,ios,126
u008414,treatment,1,44.71,ios,102
u008415,treatment,1,87.38,android,296
u008416,treatment,0,0.0,ios,23
u008417,treatment,0,0.0,ios,817
u008418,treatment,1,54.21,android,478
u008419,treatment,1,26.37,ios,85
u008420,treatment,0,0.0,android,495
u008421,treatment,0,0.0,web,218
u008422,treatment,0,0.0,android,125
u008423,treatment,0,0.0,ios,298
u008424,treatment,1,60.72,ios,205
u008425,treatment,0,0.0,ios,227
u008426,treatment,0,0.0,web,327
u008427,treatment,1,9.72,web,728
u008428,treatment,1,49.9,ios,124
u008429,treatment,0,0.0,android,187
u008430,treatment,1,39.39,ios,184
u008431,treatment,0,0.0,web,47
u008432,treatment,1,76.4,ios,243
u008433,treatment,1,40.61,android,322
u008434,treatment,0,0.0,ios,312
u008435,treatment,0,0.0,android,87
u008436,treatment,0,0.0,web,403
u008437,treatment,0,0.0,android,90
u008438,treatment,1,106.66,android,888
u008439,treatment,1,24.63,web,203
u008440,treatment,0,0.0,web,131
u008441,treatment,0,0.0,android,177
u008442,treatment,0,0.0,ios,46
u008443,treatment,0,0.0,ios,501
u008444,treatment,0,0.0,android,3
u008445,treatment,1,10.31,ios,621
u008446,treatment,1,35.45,ios,148
u008447,treatment,0,0.0,ios,354
u008448,treatment,1,35.06,ios,107
u008449,treatment,1,11.43,android,377
u008450,treatment,0,0.0,ios,127
u008451,treatment,0,0.0,ios,71
u008452,treatment,0,0.0,web,39
u008453,treatment,0,0.0,android,363
u008454,treatment,1,48.4,ios,235
u008455,treatment,1,8.66,ios,9
u008456,treatment,1,54.56,ios,7
u008457,treatment,1,56.5,android,123
u008458,treatment,0,0.0,ios,88
u008459,treatment,0,0.0,web,44
u008460,treatment,0,0.0,ios,57
u008461,treatment,0,0.0,android,510
u008462,treatment,0,0.0,android,29
u008463,treatment,0,0.0,android,251
u008464,treatment,0,0.0,ios,97
u008465,treatment,1,23.11,ios,85
u008466,treatment,1,19.76,web,129
u008467,treatment,0,0.0,web,144
u008468,treatment,0,0.0,web,35
u008469,treatment,0,0.0,web,198
u008470,treatment,0,0.0,web,71
u008471,treatment,0,0.0,web,96
u008472,treatment,0,0.0,ios,3
u008473,treatment,0,0.0,android,18
u008474,treatment,1,12.46,android,149
u008475,treatment,0,0.0,android,266
u008476,treatment,1,38.9,android,40
u008477,treatment,1,13.93,ios,69
u008478,treatment,0,0.0,android,100
u008479,treatment,1,11.83,android,19
u008480,treatment,1,133.54,ios,14
u008481,treatment,1,20.29,android,56
u008482,treatment,1,64.87,web,157
u008483,treatment,1,35.91,ios,145
u008484,treatment,0,0.0,android,91
u008485,treatment,1,23.35,android,53
u008486,treatment,0,0.0,ios,61
u008487,treatment,1,107.31,ios,22
u008488,treatment,0,0.0,android,279
u008489,treatment,0,0.0,ios,13
u008490,treatment,1,114.03,android,15
u008491,treatment,1,36.86,android,0
u008492,treatment,0,0.0,ios,246
u008493,treatment,0,0.0,web,32
u008494,treatment,1,67.07,android,368
u008495,treatment,1,25.58,ios,116
u008496,treatment,0,0.0,android,40
u008497,treatment,0,0.0,web,243
u008498,treatment,0,0.0,web,91
u008499,treatment,0,0.0,ios,6
u008500,treatment,0,0.0,ios,45
u008501,treatment,1,43.93,web,29
u008502,treatment,1,32.09,ios,6
u008503,treatment,0,0.0,ios,255
u008504,treatment,1,26.92,web,46
u008505,treatment,1,26.7,ios,476
u008506,treatment,0,0.0,ios,164
u008507,treatment,0,0.0,web,372
u008508,treatment,0,0.0,android,404
u008509,treatment,1,79.57,web,112
u008510,treatment,1,11.76,ios,782
u008511,treatment,0,0.0,ios,17
u008512,treatment,0,0.0,android,246
u008513,treatment,0,0.0,android,118
u008514,treatment,0,0.0,android,957
u008515,treatment,0,0.0,android,174
u008516,treatment,1,54.58,ios,287
u008517,treatment,0,0.0,ios,77
u008518,treatment,1,65.4,web,22
u008519,treatment,0,0.0,ios,83
u008520,treatment,0,0.0,ios,62
u008521,treatment,0,0.0,ios,272
u008522,treatment,1,54.43,ios,283
u008523,treatment,0,0.0,android,154
u008524,treatment,1,44.18,ios,141
u008525,treatment,1,16.68,android,9
u008526,treatment,1,18.56,android,452
u008527,treatment,0,0.0,web,406
u008528,treatment,0,0.0,web,143
u008529,treatment,1,65.47,web,306
u008530,treatment,0,0.0,android,180
u008531,treatment,1,189.37,ios,132
u008532,treatment,0,0.0,ios,101
u008533,treatment,1,59.78,ios,87
u008534,treatment,0,0.0,ios,210
u008535,treatment,1,37.04,ios,7
u008536,treatment,0,0.0,ios,393
u008537,treatment,1,41.16,web,49
u008538,treatment,1,23.13,android,244
u008539,treatment,0,0.0,android,21
u008540,treatment,1,72.24,ios,76
u008541,treatment,1,24.51,android,87
u008542,treatment,1,24.08,ios,195
u008543,treatment,1,17.97,ios,174
u008544,treatment,0,0.0,ios,28
u008545,treatment,1,74.46,web,80
u008546,treatment,0,0.0,web,17
u008547,treatment,1,11.97,ios,238
u008548,treatment,0,0.0,web,603
u008549,treatment,1,47.24,android,220
u008550,treatment,0,0.0,android,70
u008551,treatment,0,0.0,web,389
u008552,treatment,0,0.0,ios,128
u008553,treatment,0,0.0,ios,729
u008554,treatment,0,0.0,web,40
u008555,treatment,0,0.0,web,139
u008556,treatment,1,9.13,android,90
u008557,treatment,0,0.0,web,26
u008558,treatment,0,0.0,web,43
u008559,treatment,0,0.0,android,6
u008560,treatment,0,0.0,ios,95
u008561,treatment,1,63.41,ios,232
u008562,treatment,1,166.27,web,69
u008563,treatment,0,0.0,ios,159
u008564,treatment,1,16.41,web,403
u008565,treatment,0,0.0,ios,411
u008566,treatment,0,0.0,web,95
u008567,treatment,0,0.0,ios,190
u008568,treatment,0,0.0,ios,53
u008569,treatment,1,20.71,ios,61
u008570,treatment,1,85.14,android,262
u008571,treatment,0,0.0,ios,70
u008572,treatment,0,0.0,android,3
u008573,treatment,1,87.79,android,111
u008574,treatment,0,0.0,ios,137
u008575,treatment,1,13.8,android,322
u008576,treatment,1,91.82,android,188
u008577,treatment,1,37.6,android,109
u008578,treatment,0,0.0,android,267
u008579,treatment,0,0.0,android,130
u008580,treatment,0,0.0,web,509
u008581,treatment,1,21.75,web,37
u008582,treatment,1,7.4,web,136
u008583,treatment,0,0.0,web,113
u008584,treatment,0,0.0,web,189
u008585,treatment,0,0.0,web,128
u008586,treatment,1,33.18,ios,209
u008587,treatment,0,0.0,android,37
u008588,treatment,0,0.0,android,35
u008589,treatment,0,0.0,web,187
u008590,treatment,0,0.0,ios,228
u008591,treatment,1,73.19,android,716
u008592,treatment,1,21.13,web,3
u008593,treatment,0,0.0,web,367
u008594,treatment,1,72.91,ios,266
u008595,treatment,0,0.0,android,312
u008596,treatment,0,0.0,android,364
u008597,treatment,1,64.37,web,27
u008598,treatment,0,0.0,android,63
u008599,treatment,1,102.56,android,160
u008600,treatment,0,0.0,ios,128
u008601,treatment,0,0.0,ios,218
u008602,treatment,0,0.0,android,59
u008603,treatment,1,23.31,ios,301
u008604,treatment,0,0.0,web,116
u008605,treatment,1,107.73,web,102
u008606,treatment,0,0.0,web,100
u008607,treatment,0,0.0,android,136
u008608,treatment,0,0.0,web,151
u008609,treatment,1,17.53,android,11
u008610,treatment,1,143.38,ios,177
u008611,treatment,1,105.39,ios,564
u008612,treatment,0,0.0,android,316
u008613,treatment,1,49.04,android,105
u008614,treatment,0,0.0,ios,624
u008615,treatment,0,0.0,android,202
u008616,treatment,0,0.0,web,206
u008617,treatment,1,27.91,android,139
u008618,treatment,0,0.0,ios,419
u008619,treatment,0,0.0,ios,0
u008620,treatment,1,8.81,ios,27
u008621,treatment,0,0.0,android,151
u008622,treatment,1,43.29,web,99
u008623,treatment,1,16.81,android,67
u008624,treatment,0,0.0,android,118
u008625,treatment,0,0.0,ios,159
u008626,treatment,1,16.62,android,76
u008627,treatment,0,0.0,web,41
u008628,treatment,0,0.0,ios,67
u008629,treatment,1,182.48,web,31
u008630,treatment,1,92.6,android,155
u008631,treatment,0,0.0,web,4
u008632,treatment,1,19.23,ios,733
u008633,treatment,0,0.0,web,58
u008634,treatment,0,0.0,ios,6
u008635,treatment,1,56.6,ios,435
u008636,treatment,1,32.83,ios,165
u008637,treatment,0,0.0,web,353
u008638,treatment,1,21.89,android,10
u008639,treatment,0,0.0,ios,179
u008640,treatment,1,10.57,android,75
u008641,treatment,0,0.0,web,16
u008642,treatment,0,0.0,ios,148
u008643,treatment,0,0.0,android,91
u008644,treatment,0,0.0,web,152
u008645,treatment,0,0.0,android,177
u008646,treatment,0,0.0,ios,18
u008647,treatment,0,0.0,ios,50
u008648,treatment,0,0.0,ios,119
u008649,treatment,0,0.0,android,207
u008650,treatment,1,41.97,web,96
u008651,treatment,0,0.0,android,86
u008652,treatment,0,0.0,web,38
u008653,treatment,0,0.0,ios,245
u008654,treatment,1,120.81,android,648
u008655,treatment,1,29.55,web,89
u008656,treatment,1,106.76,android,116
u008657,treatment,0,0.0,ios,71
u008658,treatment,0,0.0,ios,580
u008659,treatment,1,90.65,web,382
u008660,treatment,0,0.0,web,7
u008661,treatment,0,0.0,ios,68
u008662,treatment,0,0.0,android,20
u008663,treatment,0,0.0,android,142
u008664,treatment,0,0.0,android,955
u008665,treatment,1,35.85,ios,219
u008666,treatment,1,17.69,ios,266
u008667,treatment,1,40.23,android,126
u008668,treatment,0,0.0,android,125
u008669,treatment,1,25.58,ios,62
u008670,treatment,1,88.37,ios,5
u008671,treatment,0,0.0,android,61
u008672,treatment,0,0.0,web,112
u008673,treatment,0,0.0,ios,18
u008674,treatment,1,25.38,ios,39
u008675,treatment,0,0.0,android,55
u008676,treatment,0,0.0,ios,174
u008677,treatment,1,20.31,android,252
u008678,treatment,0,0.0,web,16
u008679,treatment,0,0.0,android,24
u008680,treatment,0,0.0,android,207
u008681,treatment,0,0.0,ios,197
u008682,treatment,0,0.0,ios,99
u008683,treatment,0,0.0,android,37
u008684,treatment,0,0.0,android,137
u008685,treatment,0,0.0,web,70
u008686,treatment,0,0.0,ios,261
u008687,treatment,1,22.45,ios,140
u008688,treatment,0,0.0,ios,74
u008689,treatment,0,0.0,android,138
u008690,treatment,0,0.0,ios,146
u008691,treatment,0,0.0,web,88
u008692,treatment,0,0.0,ios,431
u008693,treatment,1,129.68,ios,23
u008694,treatment,0,0.0,ios,134
u008695,treatment,0,0.0,ios,61
u008696,treatment,1,59.09,web,72
u008697,treatment,1,70.79,ios,16
u008698,treatment,0,0.0,web,405
u008699,treatment,0,0.0,android,124
u008700,treatment,0,0.0,android,201
u008701,treatment,1,14.38,android,281
u008702,treatment,0,0.0,web,259
u008703,treatment,0,0.0,android,30
u008704,treatment,0,0.0,ios,143
u008705,treatment,0,0.0,ios,458
u008706,treatment,0,0.0,android,242
u008707,treatment,0,0.0,android,359
u008708,treatment,0,0.0,ios,198
u008709,treatment,0,0.0,web,235
u008710,treatment,1,87.63,android,125
u008711,treatment,1,84.39,web,558
u008712,treatment,0,0.0,web,501
u008713,treatment,0,0.0,android,125
u008714,treatment,1,10.66,android,113
u008715,treatment,1,11.23,ios,321
u008716,treatment,1,104.05,ios,104
u008717,treatment,0,0.0,android,414
u008718,treatment,0,0.0,web,452
u008719,treatment,1,119.56,android,172
u008720,treatment,0,0.0,ios,8
u008721,treatment,1,22.88,web,367
u008722,treatment,0,0.0,ios,15
u008723,treatment,0,0.0,ios,92
u008724,treatment,1,45.75,ios,132
u008725,treatment,0,0.0,ios,245
u008726,treatment,0,0.0,android,199
u008727,treatment,0,0.0,ios,455
u008728,treatment,0,0.0,ios,91
u008729,treatment,1,16.46,web,51
u008730,treatment,0,0.0,android,49
u008731,treatment,1,29.87,web,87
u008732,treatment,0,0.0,ios,348
u008733,treatment,0,0.0,ios,29
u008734,treatment,0,0.0,ios,256
u008735,treatment,0,0.0,ios,76
u008736,treatment,1,28.27,ios,15
u008737,treatment,1,36.09,ios,165
u008738,treatment,0,0.0,web,480
u008739,treatment,0,0.0,ios,196
u008740,treatment,1,78.32,web,123
u008741,treatment,1,77.43,web,69
u008742,treatment,1,32.85,web,187
u008743,treatment,0,0.0,web,228
u008744,treatment,0,0.0,ios,997
u008745,treatment,0,0.0,web,130
u008746,treatment,1,20.64,web,39
u008747,treatment,0,0.0,ios,134
u008748,treatment,0,0.0,web,99
u008749,treatment,0,0.0,android,18
u008750,treatment,1,41.64,ios,209
u008751,treatment,0,0.0,android,193
u008752,treatment,1,70.79,android,342
u008753,treatment,1,25.41,android,55
u008754,treatment,1,211.56,android,110
u008755,treatment,0,0.0,ios,566
u008756,treatment,0,0.0,android,9
u008757,treatment,0,0.0,ios,101
u008758,treatment,0,0.0,ios,180
u008759,treatment,1,52.28,web,107
u008760,treatment,0,0.0,web,672
u008761,treatment,0,0.0,android,447
u008762,treatment,0,0.0,ios,18
u008763,treatment,0,0.0,web,249
u008764,treatment,0,0.0,ios,77
u008765,treatment,1,21.59,android,15
u008766,treatment,0,0.0,android,283
u008767,treatment,1,30.24,web,104
u008768,treatment,0,0.0,web,27
u008769,treatment,0,0.0,android,20
u008770,treatment,0,0.0,android,991
u008771,treatment,0,0.0,web,83
u008772,treatment,0,0.0,ios,89
u008773,treatment,0,0.0,web,33
u008774,treatment,0,0.0,ios,680
u008775,treatment,0,0.0,ios,51
u008776,treatment,1,13.97,android,331
u008777,treatment,1,121.98,ios,256
u008778,treatment,0,0.0,ios,81
u008779,treatment,0,0.0,ios,314
u008780,treatment,0,0.0,web,109
u008781,treatment,0,0.0,ios,0
u008782,treatment,1,25.73,android,60
u008783,treatment,1,40.82,web,12
u008784,treatment,0,0.0,ios,280
u008785,treatment,0,0.0,ios,15
u008786,treatment,0,0.0,web,315
u008787,treatment,0,0.0,ios,63
u008788,treatment,0,0.0,ios,99
u008789,treatment,0,0.0,ios,293
u008790,treatment,0,0.0,web,270
u008791,treatment,0,0.0,ios,95
u008792,treatment,0,0.0,web,26
u008793,treatment,1,24.45,android,56
u008794,treatment,1,40.58,android,144
u008795,treatment,0,0.0,android,30
u008796,treatment,1,28.47,ios,4
u008797,treatment,0,0.0,web,184
u008798,treatment,0,0.0,ios,70
u008799,treatment,0,0.0,android,80
u008800,treatment,1,68.22,web,118
u008801,treatment,0,0.0,ios,592
u008802,treatment,0,0.0,android,243
u008803,treatment,0,0.0,android,130
u008804,treatment,1,54.39,web,112
u008805,treatment,0,0.0,android,17
u008806,treatment,0,0.0,android,8
u008807,treatment,0,0.0,android,114
u008808,treatment,0,0.0,ios,86
u008809,treatment,0,0.0,android,80
u008810,treatment,0,0.0,ios,19
u008811,treatment,0,0.0,web,102
u008812,treatment,1,138.03,web,36
u008813,treatment,0,0.0,android,16
u008814,treatment,0,0.0,ios,90
u008815,treatment,0,0.0,ios,13
u008816,treatment,0,0.0,android,147
u008817,treatment,0,0.0,android,17
u008818,treatment,0,0.0,web,165
u008819,treatment,0,0.0,web,13
u008820,treatment,0,0.0,android,53
u008821,treatment,1,19.6,ios,164
u008822,treatment,0,0.0,ios,89
u008823,treatment,1,44.75,android,196
u008824,treatment,0,0.0,web,146
u008825,treatment,0,0.0,web,89
u008826,treatment,1,32.31,web,44
u008827,treatment,1,16.62,web,694
u008828,treatment,1,124.07,web,139
u008829,treatment,0,0.0,android,537
u008830,treatment,0,0.0,web,88
u008831,treatment,0,0.0,web,24
u008832,treatment,1,40.11,android,79
u008833,treatment,0,0.0,ios,363
u008834,treatment,0,0.0,android,561
u008835,treatment,1,40.05,web,30
u008836,treatment,1,17.79,ios,12
u008837,treatment,0,0.0,android,105
u008838,treatment,0,0.0,web,164
u008839,treatment,0,0.0,android,291
u008840,treatment,1,126.78,ios,51
u008841,treatment,0,0.0,ios,82
u008842,treatment,0,0.0,android,184
u008843,treatment,0,0.0,ios,144
u008844,treatment,0,0.0,ios,588
u008845,treatment,1,33.98,ios,83
u008846,treatment,0,0.0,ios,44
u008847,treatment,0,0.0,web,362
u008848,treatment,0,0.0,ios,255
u008849,treatment,1,95.94,web,4
u008850,treatment,0,0.0,android,106
u008851,treatment,0,0.0,ios,380
u008852,treatment,0,0.0,ios,268
u008853,treatment,1,48.05,web,63
u008854,treatment,1,43.11,android,179
u008855,treatment,1,6.53,web,124
u008856,treatment,1,28.59,ios,435
u008857,treatment,0,0.0,ios,195
u008858,treatment,1,123.49,ios,335
u008859,treatment,0,0.0,ios,431
u008860,treatment,1,123.75,android,259
u008861,treatment,0,0.0,ios,59
u008862,treatment,0,0.0,web,196
u008863,treatment,0,0.0,ios,184
u008864,treatment,0,0.0,web,89
u008865,treatment,0,0.0,android,94
u008866,treatment,0,0.0,android,98
u008867,treatment,0,0.0,ios,29
u008868,treatment,1,67.64,web,42
u008869,treatment,0,0.0,web,56
u008870,treatment,1,25.32,web,19
u008871,treatment,0,0.0,android,267
u008872,treatment,1,51.06,android,265
u008873,treatment,0,0.0,ios,169
u008874,treatment,0,0.0,android,471
u008875,treatment,1,42.29,ios,430
u008876,treatment,0,0.0,android,244
u008877,treatment,1,98.33,web,284
u008878,treatment,0,0.0,web,201
u008879,treatment,0,0.0,ios,182
u008880,treatment,1,17.43,android,201
u008881,treatment,0,0.0,ios,61
u008882,treatment,0,0.0,ios,201
u008883,treatment,0,0.0,ios,68
u008884,treatment,1,111.0,web,38
u008885,treatment,0,0.0,android,409
u008886,treatment,0,0.0,android,608
u008887,treatment,0,0.0,ios,279
u008888,treatment,1,59.36,android,127
u008889,treatment,0,0.0,web,107
u008890,treatment,0,0.0,android,63
u008891,treatment,0,0.0,web,16
u008892,treatment,1,30.52,ios,138
u008893,treatment,0,0.0,ios,6
u008894,treatment,1,12.39,web,172
u008895,treatment,0,0.0,ios,108
u008896,treatment,0,0.0,android,123
u008897,treatment,0,0.0,ios,23
u008898,treatment,0,0.0,ios,72
u008899,treatment,1,19.48,ios,50
u008900,treatment,1,42.42,ios,32
u008901,treatment,0,0.0,android,653
u008902,treatment,1,10.62,ios,104
u008903,treatment,0,0.0,ios,124
u008904,treatment,1,21.59,web,238
u008905,treatment,1,14.26,android,386
u008906,treatment,0,0.0,ios,187
u008907,treatment,0,0.0,android,211
u008908,treatment,0,0.0,android,121
u008909,treatment,0,0.0,android,202
u008910,treatment,0,0.0,android,19
u008911,treatment,0,0.0,ios,242
u008912,treatment,1,24.07,android,179
u008913,treatment,1,13.18,web,21
u008914,treatment,1,60.39,android,164
u008915,treatment,1,77.27,ios,45
u008916,treatment,1,30.01,android,93
u008917,treatment,0,0.0,web,148
u008918,treatment,0,0.0,web,114
u008919,treatment,0,0.0,android,344
u008920,treatment,0,0.0,web,43
u008921,treatment,0,0.0,ios,127
u008922,treatment,0,0.0,web,79
