user_id,variant,checkout_started,checkout_completed,revenue,platform,signup_days,device_type
u006126,treatment,1,0,0.0,ios,270,desktop
u006127,treatment,1,0,0.0,ios,134,desktop
u006128,treatment,1,0,0.0,ios,149,mobile
u006129,treatment,1,0,0.0,android,16,desktop
u006130,treatment,1,0,0.0,android,7,mobile
u006131,treatment,1,0,0.0,android,1,mobile
u006132,treatment,1,0,0.0,android,26,desktop
u006133,treatment,1,0,0.0,web,30,desktop
u006134,treatment,1,0,0.0,android,264,mobile
u006135,treatment,1,0,0.0,web,81,desktop
u006136,treatment,1,0,0.0,android,12,mobile
u006137,treatment,1,1,46.1,android,67,mobile
u006138,treatment,1,0,0.0,android,587,mobile
u006139,treatment,1,0,0.0,web,4,mobile
u006140,treatment,1,0,0.0,android,116,mobile
u006141,treatment,1,0,0.0,ios,15,mobile
u006142,treatment,1,1,60.32,ios,287,mobile
u006143,treatment,1,0,0.0,android,346,desktop
u006144,treatment,1,0,0.0,ios,25,mobile
u006145,treatment,1,1,28.18,android,147,mobile
u006146,treatment,1,0,0.0,web,7,desktop
u006147,treatment,1,0,0.0,web,169,mobile
u006148,treatment,1,0,0.0,android,9,mobile
u006149,treatment,1,1,36.66,web,221,mobile
u006150,treatment,1,0,0.0,ios,91,desktop
u006151,treatment,1,0,0.0,ios,182,desktop
u006152,treatment,1,0,0.0,android,256,mobile
u006153,treatment,1,0,0.0,android,25,desktop
u006154,treatment,1,1,45.37,web,168,mobile
u006155,treatment,1,0,0.0,android,127,tablet
u006156,treatment,1,0,0.0,ios,166,mobile
u006157,treatment,1,0,0.0,ios,222,mobile
u006158,treatment,1,1,37.08,ios,54,mobile
u006159,treatment,1,0,0.0,android,41,mobile
u006160,treatment,1,0,0.0,android,29,mobile
u006161,treatment,1,1,39.29,ios,64,mobile
u006162,treatment,1,1,29.56,android,93,desktop
u006163,treatment,1,0,0.0,ios,12,mobile
u006164,treatment,1,0,0.0,web,89,desktop
u006165,treatment,1,0,0.0,ios,50,desktop
u006166,treatment,1,0,0.0,android,28,desktop
u006167,treatment,1,0,0.0,android,85,tablet
u006168,treatment,1,0,0.0,android,236,desktop
u006169,treatment,1,0,0.0,ios,109,mobile
u006170,treatment,1,0,0.0,ios,37,mobile
u006171,treatment,1,0,0.0,ios,113,desktop
u006172,treatment,1,1,23.17,ios,441,desktop
u006173,treatment,1,0,0.0,android,166,mobile
u006174,treatment,1,0,0.0,android,29,mobile
u006175,treatment,1,0,0.0,ios,47,mobile
u006176,treatment,1,0,0.0,ios,10,tablet
u006177,treatment,1,0,0.0,web,217,desktop
u006178,treatment,1,0,0.0,ios,44,mobile
u006179,treatment,1,0,0.0,ios,30,tablet
u006180,treatment,1,0,0.0,android,50,desktop
u006181,treatment,1,0,0.0,web,50,mobile
u006182,treatment,1,0,0.0,web,451,desktop
u006183,treatment,1,0,0.0,ios,311,mobile
u006184,treatment,1,0,0.0,ios,154,desktop
u006185,treatment,1,1,52.62,android,90,desktop
u006186,treatment,1,0,0.0,ios,542,mobile
u006187,treatment,1,0,0.0,ios,10,mobile
u006188,treatment,1,0,0.0,ios,41,desktop
u006189,treatment,1,1,58.03,web,139,mobile
u006190,treatment,1,0,0.0,android,24,desktop
u006191,treatment,1,0,0.0,android,17,mobile
u006192,treatment,1,1,67.63,web,2,desktop
u006193,treatment,1,0,0.0,ios,150,mobile
u006194,treatment,1,1,31.71,android,124,mobile
u006195,treatment,1,0,0.0,android,104,mobile
u006196,treatment,1,1,76.37,android,47,desktop
u006197,treatment,1,0,0.0,ios,122,mobile
u006198,treatment,1,0,0.0,android,48,desktop
u006199,treatment,1,0,0.0,android,134,mobile
u006200,treatment,1,0,0.0,android,22,desktop
u006201,treatment,1,0,0.0,android,62,mobile
u006202,treatment,1,1,51.95,ios,184,desktop
u006203,treatment,1,0,0.0,android,372,desktop
u006204,treatment,1,1,17.53,web,98,mobile
u006205,treatment,1,0,0.0,android,319,mobile
u006206,treatment,1,0,0.0,web,121,mobile
u006207,treatment,1,1,53.64,ios,76,mobile
u006208,treatment,1,0,0.0,ios,94,desktop
u006209,treatment,1,0,0.0,ios,59,desktop
u006210,treatment,1,1,58.25,ios,57,desktop
u006211,treatment,1,1,18.65,ios,255,tablet
u006212,treatment,1,0,0.0,web,248,mobile
u006213,treatment,1,0,0.0,android,55,mobile
u006214,treatment,1,0,0.0,android,3,mobile
u006215,treatment,1,0,0.0,ios,64,mobile
u006216,treatment,1,0,0.0,ios,87,desktop
u006217,treatment,1,0,0.0,web,96,tablet
u006218,treatment,1,0,0.0,android,229,mobile
u006219,treatment,1,0,0.0,web,82,mobile
u006220,treatment,1,0,0.0,android,54,desktop
u006221,treatment,1,0,0.0,android,105,mobile
u006222,treatment,1,0,0.0,android,113,mobile
u006223,treatment,1,0,0.0,android,130,mobile
u006224,treatment,1,0,0.0,web,237,mobile
u006225,treatment,1,0,0.0,android,57,mobile
u006226,treatment,1,0,0.0,web,4,desktop
u006227,treatment,1,0,0.0,web,28,mobile
u006228,treatment,1,1,64.99,ios,88,tablet
u006229,treatment,1,0,0.0,web,90,mobile
u006230,treatment,1,0,0.0,web,687,desktop
u006231,treatment,1,0,0.0,android,76,mobile
u006232,treatment,1,0,0.0,web,311,mobile
u006233,treatment,1,0,0.0,android,115,desktop
u006234,treatment,1,1,42.57,web,116,mobile
u006235,treatment,1,1,68.29,ios,163,mobile
u006236,treatment,1,0,0.0,ios,151,mobile
u006237,treatment,1,0,0.0,ios,187,mobile
u006238,treatment,1,0,0.0,android,43,mobile
u006239,treatment,1,0,0.0,ios,46,mobile
u006240,treatment,1,1,40.34,ios,62,mobile
u006241,treatment,1,0,0.0,ios,73,mobile
u006242,treatment,1,0,0.0,ios,348,mobile
u006243,treatment,1,0,0.0,ios,206,mobile
u006244,treatment,1,0,0.0,ios,71,tablet
u006245,treatment,1,1,65.65,ios,65,mobile
u006246,treatment,1,0,0.0,android,104,desktop
u006247,treatment,1,0,0.0,android,214,mobile
u006248,treatment,1,0,0.0,android,33,mobile
u006249,treatment,1,0,0.0,web,15,desktop
u006250,treatment,1,0,0.0,android,130,desktop
u006251,treatment,1,1,29.88,android,125,mobile
u006252,treatment,1,0,0.0,ios,40,desktop
u006253,treatment,1,1,26.35,web,109,tablet
u006254,treatment,1,0,0.0,android,61,desktop
u006255,treatment,1,0,0.0,android,62,mobile
u006256,treatment,1,0,0.0,ios,8,desktop
u006257,treatment,1,0,0.0,web,292,desktop
u006258,treatment,1,0,0.0,ios,482,desktop
u006259,treatment,1,0,0.0,android,131,mobile
u006260,treatment,1,0,0.0,ios,5,mobile
u006261,treatment,1,0,0.0,android,107,desktop
u006262,treatment,1,0,0.0,ios,191,mobile
u006263,treatment,1,0,0.0,web,306,desktop
u006264,treatment,1,0,0.0,web,373,mobile
u006265,treatment,1,0,0.0,web,96,desktop
u006266,treatment,1,0,0.0,ios,134,mobile
u006267,treatment,1,0,0.0,android,9,mobile
u006268,treatment,1,1,57.84,web,45,mobile
u006269,treatment,1,0,0.0,ios,76,mobile
u006270,treatment,1,0,0.0,ios,187,mobile
u006271,treatment,1,0,0.0,ios,214,desktop
u006272,treatment,1,0,0.0,android,257,mobile
u006273,treatment,1,0,0.0,ios,190,mobile
u006274,treatment,1,0,0.0,web,32,tablet
u006275,treatment,1,0,0.0,android,9,mobile
u006276,treatment,1,0,0.0,ios,45,mobile
u006277,treatment,1,0,0.0,android,85,mobile
u006278,treatment,1,0,0.0,android,58,desktop
u006279,treatment,1,0,0.0,ios,100,desktop
u006280,treatment,1,0,0.0,web,35,mobile
u006281,treatment,1,0,0.0,web,35,tablet
u006282,treatment,1,0,0.0,android,75,mobile
u006283,treatment,1,0,0.0,ios,73,desktop
u006284,treatment,1,0,0.0,web,235,desktop
u006285,treatment,1,0,0.0,ios,25,mobile
u006286,treatment,1,0,0.0,ios,407,desktop
u006287,treatment,1,0,0.0,ios,223,mobile
u006288,treatment,1,0,0.0,web,172,mobile
u006289,treatment,1,0,0.0,web,131,mobile
u006290,treatment,1,0,0.0,android,16,desktop
u006291,treatment,1,0,0.0,web,32,mobile
u006292,treatment,1,0,0.0,ios,95,mobile
u006293,treatment,1,0,0.0,android,119,desktop
u006294,treatment,1,0,0.0,android,85,mobile
u006295,treatment,1,0,0.0,ios,117,tablet
u006296,treatment,1,0,0.0,ios,21,desktop
u006297,treatment,1,0,0.0,ios,68,mobile
u006298,treatment,1,0,0.0,web,78,mobile
u006299,treatment,1,0,0.0,android,38,mobile
u006300,treatment,1,0,0.0,android,123,desktop
u006301,treatment,1,1,46.66,ios,21,mobile
u006302,treatment,1,0,0.0,ios,82,mobile
u006303,treatment,1,0,0.0,android,100,mobile
u006304,treatment,1,0,0.0,ios,360,mobile
u006305,treatment,1,0,0.0,ios,118,mobile
u006306,treatment,1,1,48.96,android,25,desktop
u006307,treatment,1,0,0.0,ios,18,desktop
u006308,treatment,1,0,0.0,web,81,desktop
u006309,treatment,1,0,0.0,ios,154,mobile
u006310,treatment,1,0,0.0,ios,78,mobile
u006311,treatment,1,0,0.0,ios,301,mobile
u006312,treatment,1,0,0.0,ios,45,mobile
u006313,treatment,1,0,0.0,web,9,mobile
u006314,treatment,1,0,0.0,android,21,mobile
u006315,treatment,1,0,0.0,web,26,mobile
u006316,treatment,1,0,0.0,ios,152,mobile
u006317,treatment,1,0,0.0,web,38,desktop
u006318,treatment,1,0,0.0,ios,146,desktop
u006319,treatment,1,0,0.0,android,234,mobile
u006320,treatment,1,0,0.0,android,17,mobile
u006321,treatment,1,0,0.0,android,101,mobile
u006322,treatment,1,0,0.0,ios,24,tablet
u006323,treatment,1,0,0.0,ios,345,mobile
u006324,treatment,1,1,24.93,android,275,mobile
u006325,treatment,1,0,0.0,web,238,desktop
u006326,treatment,1,1,33.53,android,16,mobile
u006327,treatment,1,0,0.0,ios,60,tablet
u006328,treatment,1,0,0.0,ios,9,tablet
u006329,treatment,1,0,0.0,ios,96,mobile
u006330,treatment,1,1,38.52,web,326,mobile
u006331,treatment,1,0,0.0,ios,110,mobile
u006332,treatment,1,0,0.0,web,69,desktop
u006333,treatment,1,0,0.0,ios,33,mobile
u006334,treatment,1,0,0.0,ios,33,tablet
u006335,treatment,1,0,0.0,ios,24,mobile
u006336,treatment,1,0,0.0,ios,94,tablet
u006337,treatment,1,0,0.0,ios,231,mobile
u006338,treatment,1,0,0.0,android,177,mobile
u006339,treatment,1,0,0.0,ios,47,mobile
u006340,treatment,1,0,0.0,android,642,desktop
u006341,treatment,1,1,34.76,android,104,mobile
u006342,treatment,1,0,0.0,web,62,mobile
u006343,treatment,1,0,0.0,web,88,mobile
u006344,treatment,1,0,0.0,web,174,mobile
u006345,treatment,1,1,35.0,web,128,mobile
u006346,treatment,1,0,0.0,ios,188,tablet
u006347,treatment,1,1,38.11,web,180,desktop
u006348,treatment,1,1,29.18,ios,163,mobile
u006349,treatment,1,0,0.0,ios,48,mobile
u006350,treatment,1,1,68.76,android,26,desktop
u006351,treatment,1,0,0.0,ios,61,mobile
u006352,treatment,1,0,0.0,web,58,mobile
u006353,treatment,1,0,0.0,web,651,tablet
u006354,treatment,1,0,0.0,ios,32,mobile
u006355,treatment,1,0,0.0,android,9,mobile
u006356,treatment,1,1,55.56,ios,2,desktop
u006357,treatment,1,0,0.0,web,403,mobile
u006358,treatment,1,0,0.0,ios,178,mobile
u006359,treatment,1,1,47.84,ios,331,mobile
u006360,treatment,1,0,0.0,ios,103,desktop
u006361,treatment,1,0,0.0,ios,87,desktop
u006362,treatment,1,0,0.0,android,8,desktop
u006363,treatment,1,0,0.0,web,17,desktop
u006364,treatment,1,0,0.0,ios,74,mobile
u006365,treatment,1,0,0.0,ios,59,desktop
u006366,treatment,1,0,0.0,ios,68,tablet
u006367,treatment,1,0,0.0,ios,63,desktop
u006368,treatment,1,0,0.0,android,0,mobile
u006369,treatment,1,0,0.0,ios,218,mobile
u006370,treatment,1,0,0.0,android,46,desktop
u006371,treatment,1,0,0.0,android,333,mobile
u006372,treatment,1,0,0.0,ios,188,mobile
u006373,treatment,1,1,39.14,android,220,desktop
u006374,treatment,1,0,0.0,android,20,desktop
u006375,treatment,1,0,0.0,ios,255,desktop
u006376,treatment,1,0,0.0,android,227,desktop
u006377,treatment,1,0,0.0,android,357,desktop
u006378,treatment,1,0,0.0,web,117,mobile
u006379,treatment,1,0,0.0,android,39,tablet
u006380,treatment,1,0,0.0,android,56,desktop
u006381,treatment,1,0,0.0,android,37,desktop
u006382,treatment,1,0,0.0,ios,42,desktop
u006383,treatment,1,0,0.0,web,84,mobile
u006384,treatment,1,1,53.79,android,89,desktop
u006385,treatment,1,0,0.0,ios,171,mobile
u006386,treatment,1,0,0.0,android,57,tablet
u006387,treatment,1,0,0.0,ios,163,mobile
u006388,treatment,1,0,0.0,android,142,desktop
u006389,treatment,1,0,0.0,ios,110,desktop
u006390,treatment,1,0,0.0,android,61,mobile
u006391,treatment,1,0,0.0,web,9,desktop
u006392,treatment,1,0,0.0,android,31,mobile
u006393,treatment,1,0,0.0,android,173,mobile
u006394,treatment,1,0,0.0,ios,124,desktop
u006395,treatment,1,0,0.0,android,680,mobile
u006396,treatment,1,0,0.0,android,85,mobile
u006397,treatment,1,1,36.65,ios,362,mobile
u006398,treatment,1,0,0.0,android,40,mobile
u006399,treatment,1,0,0.0,android,26,mobile
u006400,treatment,1,0,0.0,ios,151,mobile
u006401,treatment,1,0,0.0,web,18,desktop
u006402,treatment,1,0,0.0,android,4,mobile
u006403,treatment,1,0,0.0,ios,226,desktop
u006404,treatment,1,0,0.0,ios,197,mobile
u006405,treatment,1,0,0.0,android,15,tablet
u006406,treatment,1,0,0.0,android,38,desktop
u006407,treatment,1,0,0.0,android,32,desktop
u006408,treatment,1,0,0.0,ios,114,mobile
u006409,treatment,1,1,44.39,ios,60,mobile
u006410,treatment,1,0,0.0,android,56,desktop
u006411,treatment,1,0,0.0,android,14,desktop
u006412,treatment,1,0,0.0,android,173,mobile
u006413,treatment,1,0,0.0,ios,140,desktop
u006414,treatment,1,0,0.0,android,18,mobile
u006415,treatment,1,0,0.0,ios,199,mobile
u006416,treatment,1,0,0.0,ios,50,desktop
u006417,treatment,1,0,0.0,android,226,desktop
u006418,treatment,1,0,0.0,android,213,mobile
u006419,treatment,1,0,0.0,ios,8,mobile
u006420,treatment,1,0,0.0,web,51,mobile
u006421,treatment,1,0,0.0,android,466,desktop
u006422,treatment,1,1,33.7,android,85,desktop
u006423,treatment,1,0,0.0,ios,88,desktop
u006424,treatment,1,0,0.0,web,41,mobile
u006425,treatment,1,0,0.0,ios,207,desktop
u006426,treatment,1,0,0.0,ios,17,desktop
u006427,treatment,1,0,0.0,ios,89,mobile
u006428,treatment,1,0,0.0,ios,101,mobile
u006429,treatment,1,0,0.0,android,253,tablet
u006430,treatment,1,1,35.64,web,126,mobile
u006431,treatment,1,0,0.0,web,9,desktop
u006432,treatment,1,0,0.0,android,87,desktop
u006433,treatment,1,0,0.0,ios,79,desktop
u006434,treatment,1,0,0.0,web,77,mobile
u006435,treatment,1,0,0.0,ios,201,mobile
u006436,treatment,1,0,0.0,android,193,mobile
u006437,treatment,1,0,0.0,ios,149,mobile
u006438,treatment,1,0,0.0,android,57,mobile
u006439,treatment,1,0,0.0,android,187,mobile
u006440,treatment,1,1,72.88,web,125,mobile
u006441,treatment,1,0,0.0,web,233,mobile
u006442,treatment,1,0,0.0,android,225,tablet
u006443,treatment,1,0,0.0,web,13,desktop
u006444,treatment,1,0,0.0,web,51,mobile
u006445,treatment,1,0,0.0,ios,173,tablet
u006446,treatment,1,0,0.0,android,143,mobile
u006447,treatment,1,0,0.0,ios,327,mobile
u006448,treatment,1,0,0.0,ios,14,desktop
u006449,treatment,1,0,0.0,ios,74,desktop
u006450,treatment,1,0,0.0,ios,329,mobile
u006451,treatment,1,0,0.0,ios,36,desktop
u006452,treatment,1,0,0.0,ios,22,mobile
u006453,treatment,1,0,0.0,android,10,mobile
u006454,treatment,1,0,0.0,ios,34,tablet
u006455,treatment,1,0,0.0,android,53,mobile
u006456,treatment,1,0,0.0,ios,177,mobile
u006457,treatment,1,0,0.0,android,27,mobile
u006458,treatment,1,0,0.0,android,4,desktop
u006459,treatment,1,0,0.0,android,157,mobile
u006460,treatment,1,0,0.0,android,137,mobile
u006461,treatment,1,0,0.0,android,20,mobile
u006462,treatment,1,0,0.0,android,118,mobile
u006463,treatment,1,0,0.0,ios,41,mobile
u006464,treatment,1,1,31.16,ios,350,mobile
u006465,treatment,1,1,52.99,ios,83,mobile
u006466,treatment,1,0,0.0,ios,17,mobile
u006467,treatment,1,0,0.0,ios,47,desktop
u006468,treatment,1,0,0.0,android,382,desktop
u006469,treatment,1,0,0.0,ios,25,mobile
u006470,treatment,1,0,0.0,web,90,desktop
u006471,treatment,1,0,0.0,ios,403,mobile
u006472,treatment,1,0,0.0,ios,56,mobile
u006473,treatment,1,0,0.0,android,91,desktop
u006474,treatment,1,0,0.0,web,35,desktop
u006475,treatment,1,0,0.0,android,85,mobile
u006476,treatment,1,0,0.0,ios,45,mobile
u006477,treatment,1,0,0.0,web,88,mobile
u006478,treatment,1,0,0.0,ios,83,tablet
u006479,treatment,1,0,0.0,ios,20,mobile
u006480,treatment,1,0,0.0,ios,100,tablet
u006481,treatment,1,0,0.0,ios,260,mobile
u006482,treatment,1,1,67.77,ios,111,mobile
u006483,treatment,1,0,0.0,android,40,mobile
u006484,treatment,1,0,0.0,android,129,desktop
u006485,treatment,1,0,0.0,ios,117,desktop
u006486,treatment,1,0,0.0,android,71,tablet
u006487,treatment,1,0,0.0,web,48,desktop
u006488,treatment,1,0,0.0,web,6,desktop
u006489,treatment,1,0,0.0,web,52,mobile
u006490,treatment,1,0,0.0,android,255,mobile
u006491,treatment,1,1,35.9,ios,158,desktop
u006492,treatment,1,0,0.0,ios,97,mobile
u006493,treatment,1,0,0.0,web,47,mobile
u006494,treatment,1,1,45.73,web,114,mobile
u006495,treatment,1,1,28.21,ios,50,mobile
u006496,treatment,1,0,0.0,web,23,desktop
u006497,treatment,1,0,0.0,ios,39,tablet
u006498,treatment,1,0,0.0,web,104,mobile
u006499,treatment,1,0,0.0,ios,17,mobile
u006500,treatment,1,0,0.0,ios,186,tablet
u006501,treatment,1,0,0.0,ios,1,mobile
u006502,treatment,1,0,0.0,android,360,mobile
u006503,treatment,1,1,32.51,web,94,tablet
u006504,treatment,1,0,0.0,ios,79,tablet
u006505,treatment,1,0,0.0,android,15,desktop
u006506,treatment,1,1,29.95,android,184,mobile
u006507,treatment,1,0,0.0,web,51,mobile
u006508,treatment,1,0,0.0,android,6,desktop
u006509,treatment,1,0,0.0,android,4,mobile
u006510,treatment,1,0,0.0,web,635,mobile
u006511,treatment,1,0,0.0,android,63,mobile
u006512,treatment,1,0,0.0,web,171,mobile
u006513,treatment,1,0,0.0,ios,174,desktop
u006514,treatment,1,0,0.0,android,166,desktop
u006515,treatment,1,0,0.0,ios,92,desktop
u006516,treatment,1,0,0.0,ios,186,tablet
u006517,treatment,1,1,26.02,ios,98,mobile
u006518,treatment,1,1,70.13,web,67,desktop
u006519,treatment,1,0,0.0,web,96,mobile
u006520,treatment,1,0,0.0,android,21,desktop
u006521,treatment,1,0,0.0,web,35,mobile
u006522,treatment,1,0,0.0,android,319,desktop
u006523,treatment,1,0,0.0,ios,59,desktop
u006524,treatment,1,0,0.0,ios,84,desktop
u006525,treatment,1,0,0.0,ios,216,mobile
u006526,treatment,1,1,57.59,ios,167,tablet
u006527,treatment,1,0,0.0,android,73,mobile
u006528,treatment,1,0,0.0,ios,16,tablet
u006529,treatment,1,0,0.0,web,32,mobile
u006530,treatment,1,0,0.0,ios,50,mobile
u006531,treatment,1,0,0.0,ios,10,mobile
u006532,treatment,1,0,0.0,ios,270,mobile
u006533,treatment,1,0,0.0,web,139,mobile
u006534,treatment,1,0,0.0,ios,55,desktop
u006535,treatment,1,1,40.55,ios,104,desktop
u006536,treatment,1,0,0.0,web,36,desktop
u006537,treatment,1,0,0.0,web,92,mobile
u006538,treatment,1,0,0.0,android,35,mobile
u006539,treatment,1,0,0.0,ios,57,mobile
u006540,treatment,1,0,0.0,ios,96,desktop
u006541,treatment,1,0,0.0,web,9,mobile
u006542,treatment,1,0,0.0,web,120,desktop
u006543,treatment,1,0,0.0,web,53,mobile
u006544,treatment,1,0,0.0,ios,107,mobile
u006545,treatment,1,1,74.43,ios,37,mobile
u006546,treatment,1,0,0.0,ios,37,tablet
u006547,treatment,1,0,0.0,android,2,desktop
u006548,treatment,1,0,0.0,android,243,desktop
u006549,treatment,1,0,0.0,ios,402,mobile
u006550,treatment,1,1,47.74,ios,10,mobile
u006551,treatment,1,0,0.0,android,174,mobile
u006552,treatment,1,0,0.0,android,194,desktop
u006553,treatment,1,0,0.0,android,103,mobile
u006554,treatment,1,0,0.0,android,18,desktop
u006555,treatment,1,0,0.0,ios,35,mobile
u006556,treatment,1,1,31.18,ios,5,desktop
u006557,treatment,1,0,0.0,web,126,mobile
u006558,treatment,1,1,30.2,ios,38,mobile
u006559,treatment,1,0,0.0,ios,106,mobile
u006560,treatment,1,0,0.0,android,5,mobile
u006561,treatment,1,0,0.0,android,181,tablet
u006562,treatment,1,0,0.0,web,144,mobile
u006563,treatment,1,0,0.0,android,34,desktop
u006564,treatment,1,0,0.0,android,102,mobile
u006565,treatment,1,0,0.0,web,66,mobile
u006566,treatment,1,1,44.32,android,137,desktop
u006567,treatment,1,0,0.0,web,15,mobile
u006568,treatment,1,0,0.0,ios,68,mobile
u006569,treatment,1,1,49.93,web,365,tablet
u006570,treatment,1,0,0.0,android,70,mobile
u006571,treatment,1,1,40.66,web,16,mobile
u006572,treatment,1,1,78.26,web,13,tablet
u006573,treatment,1,0,0.0,ios,25,mobile
u006574,treatment,1,0,0.0,android,21,mobile
u006575,treatment,1,0,0.0,ios,14,tablet
u006576,treatment,1,0,0.0,ios,33,tablet
u006577,treatment,1,0,0.0,web,601,desktop
u006578,treatment,1,0,0.0,ios,266,desktop
u006579,treatment,1,0,0.0,android,256,tablet
u006580,treatment,1,0,0.0,web,833,desktop
u006581,treatment,1,0,0.0,web,43,desktop
u006582,treatment,1,0,0.0,web,9,mobile
u006583,treatment,1,1,42.71,ios,119,mobile
u006584,treatment,1,1,46.44,ios,122,mobile
u006585,treatment,1,0,0.0,android,15,mobile
u006586,treatment,1,0,0.0,ios,150,mobile
u006587,treatment,1,0,0.0,ios,278,mobile
u006588,treatment,1,0,0.0,ios,227,mobile
u006589,treatment,1,0,0.0,android,233,tablet
u006590,treatment,1,0,0.0,android,201,mobile
u006591,treatment,1,0,0.0,android,145,mobile
u006592,treatment,1,0,0.0,web,80,desktop
u006593,treatment,1,0,0.0,android,28,desktop
u006594,treatment,1,0,0.0,ios,174,tablet
u006595,treatment,1,0,0.0,web,5,mobile
u006596,treatment,1,0,0.0,ios,30,mobile
u006597,treatment,1,0,0.0,ios,480,mobile
u006598,treatment,1,0,0.0,android,135,tablet
u006599,treatment,1,0,0.0,web,80,desktop
u006600,treatment,1,0,0.0,android,9,desktop
u006601,treatment,1,0,0.0,android,30,mobile
u006602,treatment,1,0,0.0,web,91,desktop
u006603,treatment,1,0,0.0,web,159,mobile
u006604,treatment,1,0,0.0,android,478,mobile
u006605,treatment,1,0,0.0,android,11,mobile
u006606,treatment,1,0,0.0,android,75,desktop
u006607,treatment,1,0,0.0,web,42,desktop
u006608,treatment,1,0,0.0,ios,85,mobile
u006609,treatment,1,0,0.0,web,120,mobile
u006610,treatment,1,0,0.0,web,8,desktop
u006611,treatment,1,1,47.33,ios,197,desktop
u006612,treatment,1,1,58.94,web,81,desktop
u006613,treatment,1,1,46.07,ios,23,desktop
u006614,treatment,1,0,0.0,web,48,mobile
u006615,treatment,1,0,0.0,android,153,mobile
u006616,treatment,1,0,0.0,ios,63,mobile
u006617,treatment,1,0,0.0,web,17,mobile
u006618,treatment,1,0,0.0,ios,118,desktop
u006619,treatment,1,0,0.0,ios,4,mobile
u006620,treatment,1,0,0.0,android,8,desktop
u006621,treatment,1,1,31.45,android,25,desktop
u006622,treatment,1,0,0.0,ios,384,desktop
u006623,treatment,1,0,0.0,ios,104,mobile
u006624,treatment,1,0,0.0,ios,15,desktop
u006625,treatment,1,0,0.0,ios,32,mobile
u006626,treatment,1,0,0.0,ios,204,desktop
u006627,treatment,1,0,0.0,web,36,mobile
u006628,treatment,1,0,0.0,ios,183,desktop
u006629,treatment,1,0,0.0,web,52,mobile
u006630,treatment,1,0,0.0,ios,152,mobile
u006631,treatment,1,0,0.0,ios,254,mobile
u006632,treatment,1,0,0.0,android,16,desktop
u006633,treatment,1,0,0.0,android,54,mobile
u006634,treatment,1,0,0.0,android,11,desktop
u006635,treatment,1,0,0.0,ios,98,mobile
u006636,treatment,1,0,0.0,android,71,mobile
u006637,treatment,1,1,36.26,ios,227,desktop
u006638,treatment,1,1,52.94,web,279,mobile
u006639,treatment,1,0,0.0,ios,207,mobile
u006640,treatment,1,0,0.0,web,32,mobile
u006641,treatment,1,0,0.0,android,274,desktop
u006642,treatment,1,0,0.0,ios,17,desktop
u006643,treatment,1,0,0.0,android,51,mobile
u006644,treatment,1,1,57.18,android,41,mobile
u006645,treatment,1,1,66.88,android,7,mobile
u006646,treatment,1,0,0.0,ios,69,desktop
u006647,treatment,1,0,0.0,ios,101,desktop
u006648,treatment,1,0,0.0,web,125,desktop
u006649,treatment,1,0,0.0,ios,263,mobile
u006650,treatment,1,1,49.1,web,50,mobile
u006651,treatment,1,0,0.0,web,21,mobile
u006652,treatment,1,0,0.0,web,298,mobile
u006653,treatment,1,0,0.0,android,85,mobile
u006654,treatment,1,0,0.0,android,121,mobile
u006655,treatment,1,0,0.0,ios,18,mobile
u006656,treatment,1,1,51.5,android,267,desktop
u006657,treatment,1,0,0.0,ios,69,mobile
u006658,treatment,1,0,0.0,ios,143,tablet
u006659,treatment,1,1,31.38,android,89,desktop
u006660,treatment,1,1,44.76,android,124,tablet
u006661,treatment,1,0,0.0,ios,126,desktop
u006662,treatment,1,0,0.0,ios,18,desktop
u006663,treatment,1,0,0.0,web,96,mobile
u006664,treatment,1,1,31.22,android,57,tablet
u006665,treatment,1,0,0.0,android,55,desktop
u006666,treatment,1,0,0.0,web,52,desktop
u006667,treatment,1,0,0.0,android,106,mobile
u006668,treatment,1,0,0.0,android,97,tablet
u006669,treatment,1,0,0.0,ios,16,mobile
u006670,treatment,1,1,32.89,web,124,mobile
u006671,treatment,1,0,0.0,ios,163,mobile
u006672,treatment,1,0,0.0,android,199,mobile
u006673,treatment,1,0,0.0,ios,9,desktop
u006674,treatment,1,0,0.0,ios,207,mobile
u006675,treatment,1,0,0.0,ios,2,mobile
u006676,treatment,1,0,0.0,ios,185,mobile
u006677,treatment,1,0,0.0,web,28,mobile
u006678,treatment,1,1,72.6,ios,263,desktop
u006679,treatment,1,0,0.0,web,114,desktop
u006680,treatment,1,0,0.0,android,5,mobile
u006681,treatment,1,0,0.0,android,56,mobile
u006682,treatment,1,0,0.0,android,219,mobile
u006683,treatment,1,0,0.0,android,141,desktop
u006684,treatment,1,0,0.0,android,5,mobile
u006685,treatment,1,0,0.0,android,121,desktop
u006686,treatment,1,0,0.0,ios,117,desktop
u006687,treatment,1,0,0.0,android,184,tablet
u006688,treatment,1,0,0.0,web,280,desktop
u006689,treatment,1,0,0.0,android,161,tablet
u006690,treatment,1,0,0.0,ios,21,desktop
u006691,treatment,1,1,79.04,web,198,mobile
u006692,treatment,1,0,0.0,ios,187,desktop
u006693,treatment,1,0,0.0,ios,283,mobile
u006694,treatment,1,0,0.0,android,152,mobile
u006695,treatment,1,0,0.0,web,43,desktop
u006696,treatment,1,1,47.3,ios,23,tablet
